Date,Time,Elapsed (s),246A Temp,246B Temp,246C Temp, Flags,
05/20/2024,20:06:58:227,422.500,21.73,21.46,22.07,,
05/20/2024,20:06:58:727,423.000,21.73,21.46,22.07,,
05/20/2024,20:06:59:227,423.500,21.73,21.45,22.08,,
05/20/2024,20:06:59:727,424.000,21.72,21.45,22.08,,
05/20/2024,20:07:00:227,424.500,21.73,21.46,22.07,,
05/20/2024,20:07:00:727,425.000,21.73,21.46,22.07,,
05/20/2024,20:07:01:227,425.500,21.73,21.45,22.08,,
05/20/2024,20:07:01:727,426.000,21.74,21.45,22.08,,
05/20/2024,20:07:02:227,426.500,21.74,21.44,22.08,,
05/20/2024,20:07:02:727,427.000,21.75,21.45,22.08,,
05/20/2024,20:07:03:227,427.500,21.75,21.44,22.08,,
05/20/2024,20:07:03:727,428.000,21.75,21.45,22.08,,
05/20/2024,20:07:04:227,428.500,21.75,21.45,22.09,,
05/20/2024,20:07:04:727,429.000,21.74,21.45,22.08,,
05/20/2024,20:07:05:227,429.500,21.74,21.46,22.08,,
05/20/2024,20:07:05:727,430.000,21.74,21.47,22.08,,
05/20/2024,20:07:06:227,430.500,21.74,21.47,22.08,,
05/20/2024,20:07:06:727,431.000,21.74,21.46,22.08,,
05/20/2024,20:07:07:227,431.500,21.74,21.46,22.08,,
05/20/2024,20:07:07:727,432.000,21.74,21.47,22.08,,
05/20/2024,20:07:08:227,432.500,21.75,21.47,22.08,,
05/20/2024,20:07:08:727,433.000,21.75,21.48,22.08,,
05/20/2024,20:07:09:227,433.500,21.75,21.48,22.09,,
05/20/2024,20:07:09:727,434.000,21.75,21.47,22.08,,
05/20/2024,20:07:10:227,434.500,21.75,21.46,22.08,,
05/20/2024,20:07:10:727,435.000,21.76,21.47,22.08,,
05/20/2024,20:07:11:227,435.500,21.76,21.47,22.09,,
05/20/2024,20:07:11:727,436.000,21.75,21.46,22.09,,
05/20/2024,20:07:12:227,436.500,21.75,21.47,22.09,,
05/20/2024,20:07:12:727,437.000,21.75,21.48,22.09,,
05/20/2024,20:07:13:227,437.500,21.75,21.49,22.09,,
05/20/2024,20:07:13:727,438.000,21.75,21.48,22.09,,
05/20/2024,20:07:14:227,438.500,21.75,21.47,22.09,,
05/20/2024,20:07:14:727,439.000,21.74,21.47,22.09,,
05/20/2024,20:07:15:227,439.500,21.75,21.47,22.10,,
05/20/2024,20:07:15:727,440.000,21.75,21.48,22.10,,
05/20/2024,20:07:16:227,440.500,21.75,21.49,22.09,,
05/20/2024,20:07:16:727,441.000,21.75,21.48,22.09,,
05/20/2024,20:07:17:227,441.500,21.75,21.49,22.09,,
05/20/2024,20:07:17:727,442.000,21.75,21.49,22.09,,
05/20/2024,20:07:18:227,442.500,21.75,21.50,22.09,,
05/20/2024,20:07:18:727,443.000,21.75,21.49,22.10,,
05/20/2024,20:07:19:227,443.500,21.75,21.49,22.10,,
05/20/2024,20:07:19:727,444.000,21.76,21.49,22.10,,
05/20/2024,20:07:20:227,444.500,21.75,21.49,22.10,,
05/20/2024,20:07:20:727,445.000,21.76,21.49,22.09,,
05/20/2024,20:07:21:227,445.500,21.76,21.49,22.09,,
05/20/2024,20:07:21:727,446.000,21.76,21.48,22.10,,
05/20/2024,20:07:22:227,446.500,21.77,21.47,22.11,,
05/20/2024,20:07:22:727,447.000,21.77,21.46,22.11,,
05/20/2024,20:07:23:227,447.500,21.78,21.46,22.11,,
05/20/2024,20:07:23:727,448.000,21.78,21.47,22.10,,
05/20/2024,20:07:24:227,448.500,21.78,21.48,22.11,,
05/20/2024,20:07:24:727,449.000,21.78,21.48,22.12,,
05/20/2024,20:07:25:227,449.500,21.78,21.48,22.11,,
05/20/2024,20:07:25:727,450.000,21.78,21.49,22.11,,
05/20/2024,20:07:26:227,450.500,21.78,21.49,22.11,,
05/20/2024,20:07:26:727,451.000,21.78,21.47,22.12,,
05/20/2024,20:07:27:227,451.500,21.78,21.48,22.11,,
05/20/2024,20:07:27:727,452.000,21.78,21.49,22.11,,
05/20/2024,20:07:28:227,452.500,21.78,21.49,22.11,,
05/20/2024,20:07:28:727,453.000,21.78,21.48,22.11,,
05/20/2024,20:07:29:227,453.500,21.78,21.47,22.12,,
05/20/2024,20:07:29:727,454.000,21.78,21.47,22.12,,
05/20/2024,20:07:30:227,454.500,21.78,21.48,22.12,,
05/20/2024,20:07:30:727,455.000,21.78,21.49,22.11,,
05/20/2024,20:07:31:227,455.500,21.78,21.50,22.12,,
05/20/2024,20:07:31:727,456.000,21.78,21.49,22.12,,
05/20/2024,20:07:32:227,456.500,21.79,21.50,22.13,,
05/20/2024,20:07:32:727,457.000,21.79,21.50,22.12,,
05/20/2024,20:07:33:227,457.500,21.79,21.50,22.11,,
05/20/2024,20:07:33:727,458.000,21.79,21.50,22.12,,
05/20/2024,20:07:34:227,458.500,21.79,21.49,22.13,,
05/20/2024,20:07:34:727,459.000,21.78,21.50,22.12,,
05/20/2024,20:07:35:227,459.500,21.78,21.51,22.12,,
05/20/2024,20:07:35:727,460.000,21.78,21.51,22.12,,
05/20/2024,20:07:36:227,460.500,21.78,21.51,22.12,,
05/20/2024,20:07:36:727,461.000,21.78,21.50,22.12,,
05/20/2024,20:07:37:227,461.500,21.78,21.50,22.13,,
05/20/2024,20:07:37:727,462.000,21.78,21.51,22.13,,
05/20/2024,20:07:38:227,462.500,21.78,21.52,22.12,,
05/20/2024,20:07:38:727,463.000,21.78,21.52,22.13,,
05/20/2024,20:07:39:227,463.500,21.78,21.52,22.13,,
05/20/2024,20:07:39:727,464.000,21.79,21.52,22.13,,
05/20/2024,20:07:40:227,464.500,21.78,21.52,22.13,,
05/20/2024,20:07:40:727,465.000,21.78,21.51,22.14,,
05/20/2024,20:07:41:227,465.500,21.78,21.51,22.14,,
05/20/2024,20:07:41:727,466.000,21.79,21.52,22.13,,
05/20/2024,20:07:42:227,466.500,21.79,21.52,22.13,,
05/20/2024,20:07:42:727,467.000,21.79,21.52,22.13,,
05/20/2024,20:07:43:227,467.500,21.79,21.52,22.13,,
05/20/2024,20:07:43:727,468.000,21.79,21.51,22.14,,
05/20/2024,20:07:44:227,468.500,21.79,21.51,22.14,,
05/20/2024,20:07:44:727,469.000,21.78,21.52,22.13,,
05/20/2024,20:07:45:227,469.500,21.78,21.52,22.14,,
05/20/2024,20:07:45:727,470.000,21.78,21.52,22.14,,
05/20/2024,20:07:46:227,470.500,21.78,21.52,22.14,,
05/20/2024,20:07:46:727,471.000,21.78,21.53,22.13,,
05/20/2024,20:07:47:227,471.500,21.79,21.53,22.14,,
05/20/2024,20:07:47:727,472.000,21.79,21.51,22.14,,
05/20/2024,20:07:48:227,472.500,21.80,21.50,22.14,,
05/20/2024,20:07:48:727,473.000,21.80,21.51,22.13,,
05/20/2024,20:07:49:227,473.500,21.79,21.52,22.13,,
05/20/2024,20:07:49:727,474.000,21.79,21.52,22.13,,
05/20/2024,20:07:50:227,474.500,21.79,21.51,22.14,,
05/20/2024,20:07:50:727,475.000,21.79,21.50,22.14,,
05/20/2024,20:07:51:227,475.500,21.80,21.49,22.14,,
05/20/2024,20:07:51:727,476.000,21.80,21.49,22.14,,
05/20/2024,20:07:52:227,476.500,21.80,21.50,22.13,,
05/20/2024,20:07:52:727,477.000,21.81,21.49,22.14,,
05/20/2024,20:07:53:227,477.500,21.81,21.48,22.14,,
05/20/2024,20:07:53:727,478.000,21.80,21.49,22.14,,
05/20/2024,20:07:54:227,478.500,21.80,21.50,22.13,,
05/20/2024,20:07:54:727,479.000,21.80,21.50,22.14,,
05/20/2024,20:07:55:227,479.500,21.79,21.51,22.14,,
05/20/2024,20:07:55:727,480.000,21.79,21.51,22.13,,
05/20/2024,20:07:56:227,480.500,21.79,21.51,22.13,,
05/20/2024,20:07:56:727,481.000,21.80,21.51,22.13,,
05/20/2024,20:07:57:227,481.500,21.80,21.51,22.14,,
05/20/2024,20:07:57:727,482.000,21.80,21.50,22.14,,
05/20/2024,20:07:58:227,482.500,21.80,21.50,22.14,,
05/20/2024,20:07:58:727,483.000,21.80,21.49,22.14,,
05/20/2024,20:07:59:227,483.500,21.80,21.50,22.14,,
05/20/2024,20:07:59:727,484.000,21.81,21.50,22.14,,
05/20/2024,20:08:00:227,484.500,21.81,21.50,22.14,,
05/20/2024,20:08:00:727,485.000,21.81,21.50,22.14,,
05/20/2024,20:08:01:227,485.500,21.80,21.51,22.13,,
05/20/2024,20:08:01:727,486.000,21.80,21.51,22.14,,
05/20/2024,20:08:02:227,486.500,21.80,21.50,22.14,,
05/20/2024,20:08:02:727,487.000,21.80,21.50,22.14,,
05/20/2024,20:08:03:227,487.500,21.80,21.51,22.14,,
05/20/2024,20:08:03:727,488.000,21.80,21.52,22.14,,
05/20/2024,20:08:04:227,488.500,21.80,21.52,22.14,,
05/20/2024,20:08:04:727,489.000,21.80,21.51,22.14,,
05/20/2024,20:08:05:227,489.500,21.80,21.51,22.15,,
05/20/2024,20:08:05:727,490.000,21.80,21.50,22.15,,
05/20/2024,20:08:06:227,490.500,21.81,21.50,22.14,,
05/20/2024,20:08:06:727,491.000,21.81,21.50,22.14,,
05/20/2024,20:08:07:227,491.500,21.81,21.49,22.14,,
05/20/2024,20:08:07:727,492.000,21.81,21.49,22.14,,
05/20/2024,20:08:08:227,492.500,21.81,21.50,22.14,,
05/20/2024,20:08:08:727,493.000,21.81,21.50,22.14,,
05/20/2024,20:08:09:227,493.500,21.80,21.51,22.14,,
05/20/2024,20:08:09:727,494.000,21.80,21.51,22.14,,
05/20/2024,20:08:10:227,494.500,21.80,21.52,22.14,,
05/20/2024,20:08:10:727,495.000,21.79,21.53,22.13,,
05/20/2024,20:08:11:227,495.500,21.80,21.52,22.13,,
05/20/2024,20:08:11:727,496.000,21.80,21.52,22.14,,
05/20/2024,20:08:12:227,496.500,21.80,21.51,22.15,,
05/20/2024,20:08:12:727,497.000,21.80,21.50,22.15,,
05/20/2024,20:08:13:227,497.500,21.80,21.50,22.15,,
05/20/2024,20:08:13:727,498.000,21.80,21.51,22.14,,
05/20/2024,20:08:14:227,498.500,21.81,21.52,22.14,,
05/20/2024,20:08:14:727,499.000,21.80,21.53,22.14,,
05/20/2024,20:08:15:227,499.500,21.80,21.52,22.14,,
05/20/2024,20:08:15:727,500.000,21.80,21.53,22.14,,
05/20/2024,20:08:16:227,500.500,21.80,21.53,22.14,,
05/20/2024,20:08:16:727,501.000,21.80,21.53,22.14,,
05/20/2024,20:08:17:227,501.500,21.80,21.52,22.15,,
05/20/2024,20:08:17:727,502.000,21.81,21.52,22.15,,
05/20/2024,20:08:18:227,502.500,21.81,21.51,22.15,,
05/20/2024,20:08:18:727,503.000,21.81,21.51,22.14,,
05/20/2024,20:08:19:227,503.500,21.81,21.51,22.14,,
05/20/2024,20:08:19:727,504.000,21.81,21.51,22.14,,
05/20/2024,20:08:20:227,504.500,21.81,21.51,22.15,,
05/20/2024,20:08:20:727,505.000,21.80,21.51,22.15,,
05/20/2024,20:08:21:227,505.500,21.80,21.52,22.15,,
05/20/2024,20:08:21:727,506.000,21.80,21.53,22.14,,
05/20/2024,20:08:22:227,506.500,21.80,21.53,22.14,,
05/20/2024,20:08:22:727,507.000,21.79,21.53,22.15,,
05/20/2024,20:08:23:227,507.500,21.79,21.52,22.15,,
05/20/2024,20:08:23:727,508.000,21.79,21.52,22.15,,
05/20/2024,20:08:24:227,508.500,21.79,21.52,22.15,,
05/20/2024,20:08:24:727,509.000,21.79,21.53,22.15,,
05/20/2024,20:08:25:227,509.500,21.80,21.53,22.14,,
05/20/2024,20:08:25:727,510.000,21.79,21.53,22.14,,
05/20/2024,20:08:26:227,510.500,21.79,21.53,22.14,,
05/20/2024,20:08:26:727,511.000,21.79,21.53,22.14,,
05/20/2024,20:08:27:227,511.500,21.79,21.54,22.14,,
05/20/2024,20:08:27:727,512.000,21.80,21.53,22.14,,
05/20/2024,20:08:28:227,512.500,21.80,21.53,22.15,,
05/20/2024,20:08:28:727,513.000,21.80,21.53,22.15,,
05/20/2024,20:08:29:227,513.500,21.80,21.53,22.15,,
05/20/2024,20:08:29:727,514.000,21.80,21.53,22.14,,
05/20/2024,20:08:30:227,514.500,21.80,21.53,22.14,,
05/20/2024,20:08:30:727,515.000,21.81,21.52,22.14,,
05/20/2024,20:08:31:227,515.500,21.81,21.51,22.15,,
05/20/2024,20:08:31:727,516.000,21.81,21.50,22.15,,
05/20/2024,20:08:32:227,516.500,21.81,21.50,22.15,,
05/20/2024,20:08:32:727,517.000,21.81,21.51,22.14,,
05/20/2024,20:08:33:227,517.500,21.82,21.51,22.15,,
05/20/2024,20:08:33:727,518.000,21.82,21.51,22.16,,
05/20/2024,20:08:34:227,518.500,21.82,21.51,22.15,,
05/20/2024,20:08:34:727,519.000,21.81,21.52,22.15,,
05/20/2024,20:08:35:227,519.500,21.81,21.52,22.15,,
05/20/2024,20:08:35:727,520.000,21.81,21.51,22.16,,
05/20/2024,20:08:36:227,520.500,21.82,21.52,22.15,,
05/20/2024,20:08:36:727,521.000,21.81,21.52,22.15,,
05/20/2024,20:08:37:227,521.500,21.81,21.53,22.15,,
05/20/2024,20:08:37:727,522.000,21.81,21.52,22.15,,
05/20/2024,20:08:38:227,522.500,21.81,21.51,22.16,,
05/20/2024,20:08:38:727,523.000,21.81,21.51,22.16,,
05/20/2024,20:08:39:227,523.500,21.81,21.51,22.15,,
05/20/2024,20:08:39:727,524.000,21.81,21.52,22.14,,
05/20/2024,20:08:40:227,524.500,21.82,21.51,22.15,,
05/20/2024,20:08:40:727,525.000,21.82,21.50,22.15,,
05/20/2024,20:08:41:227,525.500,21.82,21.50,22.15,,
05/20/2024,20:08:41:727,526.000,21.82,21.50,22.15,,
05/20/2024,20:08:42:227,526.500,21.81,21.51,22.15,,
05/20/2024,20:08:42:727,527.000,21.80,21.52,22.15,,
05/20/2024,20:08:43:227,527.500,21.81,21.52,22.15,,
05/20/2024,20:08:43:727,528.000,21.81,21.53,22.14,,
05/20/2024,20:08:44:227,528.500,21.81,21.53,22.14,,
05/20/2024,20:08:44:727,529.000,21.82,21.52,22.15,,
05/20/2024,20:08:45:227,529.500,21.82,21.52,22.16,,
05/20/2024,20:08:45:727,530.000,21.81,21.51,22.16,,
05/20/2024,20:08:46:227,530.500,21.82,21.50,22.16,,
05/20/2024,20:08:46:727,531.000,21.82,21.51,22.15,,
05/20/2024,20:08:47:227,531.500,21.82,21.51,22.15,,
05/20/2024,20:08:47:727,532.000,21.82,21.51,22.16,,
05/20/2024,20:08:48:227,532.500,21.82,21.51,22.15,,
05/20/2024,20:08:48:727,533.000,21.82,21.52,22.15,,
05/20/2024,20:08:49:227,533.500,21.82,21.52,22.15,,
05/20/2024,20:08:49:727,534.000,21.81,21.51,22.15,,
05/20/2024,20:08:50:227,534.500,21.81,21.52,22.15,,
05/20/2024,20:08:50:727,535.000,21.81,21.52,22.15,,
05/20/2024,20:08:51:227,535.500,21.82,21.52,22.15,,
05/20/2024,20:08:51:727,536.000,21.82,21.52,22.15,,
05/20/2024,20:08:52:227,536.500,21.82,21.51,22.16,,
05/20/2024,20:08:52:727,537.000,21.82,21.50,22.16,,
05/20/2024,20:08:53:227,537.500,21.82,21.51,22.16,,
05/20/2024,20:08:53:727,538.000,21.82,21.52,22.15,,
05/20/2024,20:08:54:227,538.500,21.82,21.52,22.16,,
05/20/2024,20:08:54:727,539.000,21.82,21.51,22.16,,
05/20/2024,20:08:55:227,539.500,21.82,21.52,22.16,,
05/20/2024,20:08:55:727,540.000,21.82,21.52,22.15,,
05/20/2024,20:08:56:227,540.500,21.82,21.52,22.15,,
05/20/2024,20:08:56:727,541.000,21.82,21.52,22.16,,
05/20/2024,20:08:57:227,541.500,21.82,21.52,22.16,,
05/20/2024,20:08:57:727,542.000,21.82,21.53,22.15,,
05/20/2024,20:08:58:227,542.500,21.81,21.53,22.15,,
05/20/2024,20:08:58:727,543.000,21.81,21.53,22.15,,
05/20/2024,20:08:59:227,543.500,21.82,21.52,22.16,,
05/20/2024,20:08:59:727,544.000,21.82,21.51,22.16,,
05/20/2024,20:09:00:227,544.500,21.82,21.50,22.16,,
05/20/2024,20:09:00:727,545.000,21.82,21.51,22.15,,
05/20/2024,20:09:01:227,545.500,21.82,21.52,22.15,,
05/20/2024,20:09:01:727,546.000,21.83,21.52,22.15,,
05/20/2024,20:09:02:227,546.500,21.82,21.51,22.16,,
05/20/2024,20:09:02:727,547.000,21.82,21.52,22.16,,
05/20/2024,20:09:03:227,547.500,21.82,21.52,22.15,,
05/20/2024,20:09:03:727,548.000,21.82,21.52,22.15,,
05/20/2024,20:09:04:227,548.500,21.82,21.51,22.16,,
05/20/2024,20:09:04:727,549.000,21.82,21.52,22.15,,
05/20/2024,20:09:05:227,549.500,21.81,21.53,22.14,,
05/20/2024,20:09:05:727,550.000,21.81,21.53,22.14,,
05/20/2024,20:09:06:227,550.500,21.82,21.52,22.16,,
05/20/2024,20:09:06:727,551.000,21.82,21.51,22.16,,
05/20/2024,20:09:07:227,551.500,21.82,21.51,22.16,,
05/20/2024,20:09:07:727,552.000,21.82,21.51,22.16,,
05/20/2024,20:09:08:227,552.500,21.82,21.52,22.16,,
05/20/2024,20:09:08:727,553.000,21.83,21.52,22.16,,
05/20/2024,20:09:09:227,553.500,21.83,21.51,22.17,,
05/20/2024,20:09:09:727,554.000,21.82,21.52,22.16,,
05/20/2024,20:09:10:227,554.500,21.82,21.53,22.16,,
05/20/2024,20:09:10:727,555.000,21.82,21.52,22.16,,
05/20/2024,20:09:11:227,555.500,21.82,21.51,22.17,,
05/20/2024,20:09:11:727,556.000,21.82,21.52,22.16,,
05/20/2024,20:09:12:227,556.500,21.81,21.52,22.15,,
05/20/2024,20:09:12:727,557.000,21.82,21.52,22.15,,
05/20/2024,20:09:13:227,557.500,21.82,21.52,22.16,,
05/20/2024,20:09:13:727,558.000,21.82,21.51,22.16,,
05/20/2024,20:09:14:227,558.500,21.82,21.51,22.16,,
05/20/2024,20:09:14:727,559.000,21.82,21.51,22.16,,
05/20/2024,20:09:15:227,559.500,21.82,21.52,22.15,,
05/20/2024,20:09:15:727,560.000,21.82,21.53,22.16,,
05/20/2024,20:09:16:227,560.500,21.82,21.52,22.16,,
05/20/2024,20:09:16:727,561.000,21.82,21.52,22.16,,
05/20/2024,20:09:17:227,561.500,21.82,21.53,22.16,,
05/20/2024,20:09:17:727,562.000,21.82,21.53,22.16,,
05/20/2024,20:09:18:227,562.500,21.82,21.52,22.16,,
05/20/2024,20:09:18:727,563.000,21.82,21.52,22.16,,
05/20/2024,20:09:19:227,563.500,21.82,21.53,22.15,,
05/20/2024,20:09:19:727,564.000,21.81,21.53,22.15,,
05/20/2024,20:09:20:227,564.500,21.81,21.53,22.15,,
05/20/2024,20:09:20:727,565.000,21.81,21.52,22.16,,
05/20/2024,20:09:21:227,565.500,21.82,21.51,22.16,,
05/20/2024,20:09:21:727,566.000,21.82,21.51,22.16,,
05/20/2024,20:09:22:227,566.500,21.82,21.52,22.15,,
05/20/2024,20:09:22:727,567.000,21.82,21.52,22.16,,
05/20/2024,20:09:23:227,567.500,21.83,21.51,22.17,,
05/20/2024,20:09:23:727,568.000,21.82,21.52,22.16,,
05/20/2024,20:09:24:227,568.500,21.82,21.52,22.16,,
05/20/2024,20:09:24:727,569.000,21.82,21.52,22.16,,
05/20/2024,20:09:25:227,569.500,21.83,21.52,22.16,,
05/20/2024,20:09:25:727,570.000,21.82,21.52,22.16,,
05/20/2024,20:09:26:227,570.500,21.82,21.53,22.16,,
05/20/2024,20:09:26:727,571.000,21.82,21.53,22.16,,
05/20/2024,20:09:27:227,571.500,21.81,21.52,22.16,,
05/20/2024,20:09:27:727,572.000,21.81,21.52,22.16,,
05/20/2024,20:09:28:227,572.500,21.80,21.53,22.16,,
05/20/2024,20:09:28:727,573.000,21.80,21.53,22.16,,
05/20/2024,20:09:29:227,573.500,21.80,21.53,22.16,,
05/20/2024,20:09:29:727,574.000,21.80,21.53,22.16,,
05/20/2024,20:09:30:227,574.500,21.80,21.54,22.16,,
05/20/2024,20:09:30:727,575.000,21.80,21.55,22.16,,
05/20/2024,20:09:31:227,575.500,21.80,21.55,22.15,,
05/20/2024,20:09:31:727,576.000,21.81,21.54,22.16,,
05/20/2024,20:09:32:227,576.500,21.81,21.54,22.16,,
05/20/2024,20:09:32:727,577.000,21.81,21.54,22.15,,
05/20/2024,20:09:33:227,577.500,21.81,21.54,22.15,,
05/20/2024,20:09:33:727,578.000,21.81,21.54,22.16,,
05/20/2024,20:09:34:227,578.500,21.81,21.54,22.16,,
05/20/2024,20:09:34:727,579.000,21.81,21.53,22.16,,
05/20/2024,20:09:35:227,579.500,21.81,21.53,22.16,,
05/20/2024,20:09:35:727,580.000,21.81,21.53,22.16,,
05/20/2024,20:09:36:227,580.500,21.81,21.54,22.16,,
05/20/2024,20:09:36:727,581.000,21.81,21.53,22.16,,
05/20/2024,20:09:37:227,581.500,21.80,21.54,22.16,,
05/20/2024,20:09:37:727,582.000,21.81,21.55,22.16,,
05/20/2024,20:09:38:227,582.500,21.81,21.55,22.15,,
05/20/2024,20:09:38:727,583.000,21.81,21.54,22.15,,
05/20/2024,20:09:39:227,583.500,21.81,21.53,22.16,,
05/20/2024,20:09:39:727,584.000,21.82,21.52,22.17,,
05/20/2024,20:09:40:227,584.500,21.82,21.53,22.16,,
05/20/2024,20:09:40:727,585.000,21.81,21.54,22.16,,
05/20/2024,20:09:41:227,585.500,21.81,21.54,22.16,,
05/20/2024,20:09:41:727,586.000,21.81,21.53,22.16,,
05/20/2024,20:09:42:227,586.500,21.81,21.52,22.16,,
05/20/2024,20:09:42:727,587.000,21.81,21.53,22.16,,
05/20/2024,20:09:43:227,587.500,21.81,21.54,22.15,,
05/20/2024,20:09:43:727,588.000,21.81,21.53,22.16,,
05/20/2024,20:09:44:227,588.500,21.81,21.54,22.16,,
05/20/2024,20:09:44:727,589.000,21.81,21.54,22.16,,
05/20/2024,20:09:45:227,589.500,21.81,21.55,22.15,,
05/20/2024,20:09:45:727,590.000,21.81,21.55,22.16,,
05/20/2024,20:09:46:227,590.500,21.81,21.54,22.16,,
05/20/2024,20:09:46:727,591.000,21.81,21.53,22.17,,
05/20/2024,20:09:47:227,591.500,21.81,21.53,22.16,,
05/20/2024,20:09:47:727,592.000,21.81,21.54,22.15,,
05/20/2024,20:09:48:227,592.500,21.81,21.54,22.15,,
05/20/2024,20:09:48:727,593.000,21.82,21.53,22.16,,
05/20/2024,20:09:49:227,593.500,21.82,21.52,22.16,,
05/20/2024,20:09:49:727,594.000,21.82,21.51,22.16,,
05/20/2024,20:09:50:227,594.500,21.82,21.51,22.16,,
05/20/2024,20:09:50:727,595.000,21.82,21.52,22.16,,
05/20/2024,20:09:51:227,595.500,21.82,21.53,22.16,,
05/20/2024,20:09:51:727,596.000,21.82,21.52,22.16,,
05/20/2024,20:09:52:227,596.500,21.82,21.53,22.16,,
05/20/2024,20:09:52:727,597.000,21.82,21.53,22.16,,
05/20/2024,20:09:53:227,597.500,21.82,21.53,22.15,,
05/20/2024,20:09:53:727,598.000,21.82,21.52,22.16,,
05/20/2024,20:09:54:227,598.500,21.82,21.52,22.16,,
05/20/2024,20:09:54:727,599.000,21.82,21.53,22.15,,
05/20/2024,20:09:55:227,599.500,21.82,21.53,22.15,,
05/20/2024,20:09:55:727,600.000,21.82,21.52,22.15,,
05/20/2024,20:09:56:227,600.500,21.82,21.52,22.16,,
05/20/2024,20:09:56:727,601.000,21.82,21.51,22.16,,
05/20/2024,20:09:57:227,601.500,21.83,21.51,22.16,,
05/20/2024,20:09:57:727,602.000,21.82,21.52,22.16,,
05/20/2024,20:09:58:227,602.500,21.82,21.53,22.16,,
05/20/2024,20:09:58:727,603.000,21.83,21.53,22.17,,
05/20/2024,20:09:59:227,603.500,21.83,21.52,22.17,,
05/20/2024,20:09:59:727,604.000,21.83,21.53,22.16,,
05/20/2024,20:10:00:227,604.500,21.82,21.53,22.16,,
05/20/2024,20:10:00:727,605.000,21.82,21.52,22.16,,
05/20/2024,20:10:01:227,605.500,21.82,21.52,22.16,,
05/20/2024,20:10:01:727,606.000,21.82,21.53,22.15,,
05/20/2024,20:10:02:227,606.500,21.82,21.53,22.15,,
05/20/2024,20:10:02:727,607.000,21.82,21.53,22.15,,
05/20/2024,20:10:03:227,607.500,21.82,21.53,22.15,,
05/20/2024,20:10:03:727,608.000,21.82,21.52,22.16,,
05/20/2024,20:10:04:227,608.500,21.82,21.51,22.16,,
05/20/2024,20:10:04:727,609.000,21.83,21.52,22.15,,
05/20/2024,20:10:05:227,609.500,21.83,21.52,22.15,,
05/20/2024,20:10:05:727,610.000,21.83,21.52,22.16,,
05/20/2024,20:10:06:227,610.500,21.83,21.52,22.16,,
05/20/2024,20:10:06:727,611.000,21.83,21.52,22.16,,
05/20/2024,20:10:07:227,611.500,21.82,21.53,22.15,,
05/20/2024,20:10:07:727,612.000,21.83,21.52,22.16,,
05/20/2024,20:10:08:227,612.500,21.83,21.52,22.16,,
05/20/2024,20:10:08:727,613.000,21.82,21.52,22.16,,
05/20/2024,20:10:09:227,613.500,21.82,21.53,22.15,,
05/20/2024,20:10:09:727,614.000,21.82,21.53,22.15,,
05/20/2024,20:10:10:227,614.500,21.82,21.52,22.16,,
05/20/2024,20:10:10:727,615.000,21.82,21.51,22.17,,
05/20/2024,20:10:11:227,615.500,21.82,21.51,22.17,,
05/20/2024,20:10:11:727,616.000,21.82,21.51,22.16,,
05/20/2024,20:10:12:227,616.500,21.82,21.52,22.16,,
05/20/2024,20:10:12:727,617.000,21.83,21.53,22.16,,
05/20/2024,20:10:13:227,617.500,21.83,21.52,22.17,,
05/20/2024,20:10:13:727,618.000,21.83,21.53,22.16,,
05/20/2024,20:10:14:227,618.500,21.83,21.53,22.16,,
05/20/2024,20:10:14:727,619.000,21.83,21.53,22.16,,
05/20/2024,20:10:15:227,619.500,21.83,21.52,22.17,,
05/20/2024,20:10:15:727,620.000,21.82,21.52,22.16,,
05/20/2024,20:10:16:227,620.500,21.82,21.53,22.15,,
05/20/2024,20:10:16:727,621.000,21.82,21.53,22.15,,
05/20/2024,20:10:17:227,621.500,21.82,21.52,22.16,,
05/20/2024,20:10:17:727,622.000,21.82,21.52,22.17,,
05/20/2024,20:10:18:227,622.500,21.82,21.51,22.17,,
05/20/2024,20:10:18:727,623.000,21.83,21.51,22.17,,
05/20/2024,20:10:19:227,623.500,21.83,21.53,22.16,,
05/20/2024,20:10:19:727,624.000,21.83,21.53,22.16,,
05/20/2024,20:10:20:227,624.500,21.83,21.53,22.17,,
05/20/2024,20:10:20:727,625.000,21.83,21.52,22.17,,
05/20/2024,20:10:21:227,625.500,21.83,21.53,22.16,,
05/20/2024,20:10:21:727,626.000,21.83,21.53,22.16,,
05/20/2024,20:10:22:227,626.500,21.82,21.52,22.16,,
05/20/2024,20:10:22:727,627.000,21.82,21.53,22.16,,
05/20/2024,20:10:23:227,627.500,21.82,21.53,22.16,,
05/20/2024,20:10:23:727,628.000,21.82,21.54,22.16,,
05/20/2024,20:10:24:227,628.500,21.82,21.54,22.17,,
05/20/2024,20:10:24:727,629.000,21.82,21.53,22.17,,
05/20/2024,20:10:25:227,629.500,21.81,21.53,22.17,,
05/20/2024,20:10:25:727,630.000,21.81,21.54,22.16,,
05/20/2024,20:10:26:227,630.500,21.81,21.54,22.16,,
05/20/2024,20:10:26:727,631.000,21.80,21.54,22.17,,
05/20/2024,20:10:27:227,631.500,21.81,21.54,22.16,,
05/20/2024,20:10:27:727,632.000,21.81,21.55,22.16,,
05/20/2024,20:10:28:227,632.500,21.81,21.55,22.15,,
05/20/2024,20:10:28:727,633.000,21.81,21.55,22.16,,
05/20/2024,20:10:29:227,633.500,21.82,21.54,22.16,,
